"forecast_date","target","target_end_date","location","type","quantile","value"
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.5,21
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.55,39
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.6,56
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.65,76
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.7,94
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.75,113
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.8,138
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.85,166
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.9,201
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.95,252
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.975,295
2023-11-14,"3 wk ahead inc death",2023-12-03,"BG","quantile",0.99,350
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","point",NA,26
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.01,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.025,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.05,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.1,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.15,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.2,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.25,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.3,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.35,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.4,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.45,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.5,22
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.55,45
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.6,68
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.65,91
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.7,114
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.75,140
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.8,168
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.85,204
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.9,248
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.95,315
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.975,372
2023-11-14,"4 wk ahead inc death",2023-12-10,"BG","quantile",0.99,449
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","point",NA,4
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.01,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.025,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.05,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.1,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.15,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.2,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.25,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.3,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.35,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.4,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.45,1
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.5,5
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.55,8
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.6,11
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.65,14
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.7,18
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.75,21
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.8,25
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.85,30
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.9,36
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.95,45
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.975,53
2023-11-14,"1 wk ahead inc death",2023-11-19,"HR","quantile",0.99,62
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","point",NA,5
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.01,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.025,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.05,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.1,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.15,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.2,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.25,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.3,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.35,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.4,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.45,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.5,5
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.55,10
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.6,16
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.65,22
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.7,27
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.75,33
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.8,41
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.85,49
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.9,60
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.95,75
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.975,90
2023-11-14,"2 wk ahead inc death",2023-11-26,"HR","quantile",0.99,107
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","point",NA,6
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.01,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.025,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.05,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.1,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.15,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.2,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.25,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.3,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.35,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.4,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.45,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.5,6
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.55,14
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.6,22
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.65,30
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.7,39
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.75,49
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.8,59
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.85,72
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.9,87
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.95,110
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.975,128
2023-11-14,"3 wk ahead inc death",2023-12-03,"HR","quantile",0.99,148
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","point",NA,6
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.01,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.025,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.05,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.1,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.15,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.2,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.25,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.3,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.35,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.4,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.45,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.5,5
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.55,16
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.6,26
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.65,37
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.7,49
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.75,62
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.8,77
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.85,92
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.9,113
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.95,143
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.975,165
2023-11-14,"4 wk ahead inc death",2023-12-10,"HR","quantile",0.99,195
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","point",NA,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.01,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.025,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.05,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.1,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.15,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.2,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.25,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.3,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.35,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.4,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.45,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.5,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.55,1
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.6,2
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.65,3
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.7,4
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.75,4
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.8,5
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.85,7
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.9,8
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.95,10
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.975,12
2023-11-14,"1 wk ahead inc death",2023-11-19,"CY","quantile",0.99,14
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","point",NA,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.01,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.025,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.05,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.1,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.15,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.2,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.25,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.3,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.35,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.4,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.45,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.5,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.55,1
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.6,2
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.65,3
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.7,4
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.75,5
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.8,6
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.85,7
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.9,9
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.95,11
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.975,14
2023-11-14,"2 wk ahead inc death",2023-11-26,"CY","quantile",0.99,16
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","point",NA,1
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.01,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.025,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.05,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.1,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.15,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.2,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.25,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.3,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.35,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.4,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.45,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.5,1
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.55,2
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.6,3
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.65,4
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.7,5
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.75,6
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.8,7
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.85,8
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.9,10
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.95,13
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.975,15
2023-11-14,"3 wk ahead inc death",2023-12-03,"CY","quantile",0.99,18
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","point",NA,1
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.01,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.025,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.05,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.1,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.15,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.2,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.25,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.3,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.35,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.4,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.45,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.5,1
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.55,2
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.6,3
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.65,4
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.7,5
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.75,6
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.8,8
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.85,9
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.9,11
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.95,14
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.975,16
2023-11-14,"4 wk ahead inc death",2023-12-10,"CY","quantile",0.99,19
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","point",NA,44
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.01,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.025,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.05,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.1,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.15,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.2,0
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.25,7
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.3,15
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.35,23
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.4,30
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.45,38
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.5,44
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.55,51
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.6,58
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.65,66
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.7,74
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.75,82
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.8,91
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.85,102
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.9,115
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.95,137
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.975,153
2023-11-14,"1 wk ahead inc death",2023-11-19,"CZ","quantile",0.99,172
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","point",NA,51
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.01,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.025,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.05,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.1,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.15,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.2,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.25,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.3,0
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.35,5
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.4,20
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.45,36
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.5,51
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.55,67
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.6,82
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.65,98
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.7,115
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.75,133
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.8,152
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.85,177
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.9,207
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.95,250
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.975,287
2023-11-14,"2 wk ahead inc death",2023-11-26,"CZ","quantile",0.99,329
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","point",NA,54
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.01,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.025,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.05,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.1,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.15,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.2,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.25,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.3,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.35,0
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.4,9
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.45,32
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.5,54
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.55,76
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.6,99
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.65,122
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.7,148
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.75,176
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.8,208
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.85,244
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.9,285
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.95,350
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.975,406
2023-11-14,"3 wk ahead inc death",2023-12-03,"CZ","quantile",0.99,473
2023-11-14,"4 wk ahead inc death",2023-12-10,"CZ","point",NA,53
2023-11-14,"4 wk ahead inc death",2023-12-10,"CZ","quantile",0.01,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CZ","quantile",0.025,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CZ","quantile",0.05,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CZ","quantile",0.1,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CZ","quantile",0.15,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CZ","quantile",0.2,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CZ","quantile",0.25,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CZ","quantile",0.3,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CZ","quantile",0.35,0
2023-11-14,"4 wk ahead inc death",2023-12-10,"CZ","quantile",0.4,0
